admin1,admin2,admin3,location,latitude,longitude,event_date,year,month,casualties,num_events,min_distance_to_battlefront,hazard_score,pca_hazard_score,hazard_score_tsne
Donetsk,Kramatorskyi,Limanska,Dibrova,48.9161,37.8541,2023-04-23,2023,4,0,1,30.208695714397965,72.43794003307907,80.18889952514365,57.912315
Donetsk,Kramatorskyi,Limanska,Dibrova,48.9161,37.8541,2023-04-27,2023,4,0,1,30.208695714397965,72.43794003307907,80.18889952514365,57.912315
Donetsk,Kramatorskyi,Limanska,Dibrova,48.9161,37.8541,2023-04-28,2023,4,0,1,30.208695714397965,72.43794003307907,80.18889952514365,57.912315
Donetsk,Kramatorskyi,Limanska,Drobysheve,49.0433,37.7341,2023-01-19,2023,1,2,1,45.991785802149415,70.53633812900628,80.57116072168016,55.50054
Donetsk,Kramatorskyi,Limanska,Ivanivka,49.1092,37.9468,2023-01-26,2023,1,0,1,48.1621773564655,70.4048677816582,80.30116535048498,53.18784
Donetsk,Kramatorskyi,Limanska,Ivanivka,49.1092,37.9468,2023-02-13,2023,2,0,1,48.1621773564655,70.4048677816582,80.30116535048498,53.18784
Donetsk,Kramatorskyi,Limanska,Ivanivka,49.1092,37.9468,2023-02-20,2023,2,0,1,48.1621773564655,70.4048677816582,80.30116535048498,53.18784
Donetsk,Kramatorskyi,Limanska,Ivanivka,49.1092,37.9468,2023-02-22,2023,2,0,1,48.1621773564655,70.4048677816582,80.30116535048498,53.18784
Donetsk,Kramatorskyi,Limanska,Ivanivka,49.1092,37.9468,2023-04-04,2023,4,0,1,48.1621773564655,70.4048677816582,80.30116535048498,53.18784
Donetsk,Kramatorskyi,Limanska,Ivanivka,49.1092,37.9468,2023-04-15,2023,4,0,1,48.1621773564655,70.4048677816582,80.30116535048498,53.18784
Donetsk,Kramatorskyi,Limanska,Ivanivka,49.1092,37.9468,2023-04-16,2023,4,0,1,48.1621773564655,70.4048677816582,80.30116535048498,53.18784
Donetsk,Kramatorskyi,Limanska,Ivanivka,49.1092,37.9468,2023-04-17,2023,4,0,1,48.1621773564655,70.4048677816582,80.30116535048498,53.18784
Donetsk,Kramatorskyi,Limanska,Ivanivka,49.1092,37.9468,2023-04-18,2023,4,0,1,48.1621773564655,70.4048677816582,80.30116535048498,53.18784
Donetsk,Kramatorskyi,Limanska,Ivanivka,49.1092,37.9468,2023-04-19,2023,4,0,1,48.1621773564655,70.4048677816582,80.30116535048498,53.18784
Donetsk,Kramatorskyi,Limanska,Ivanivka,49.1092,37.9468,2023-04-28,2023,4,0,1,48.1621773564655,70.4048677816582,80.30116535048498,53.18784
Donetsk,Kramatorskyi,Limanska,Katerynivka,49.1819,37.8649,2023-02-20,2023,2,0,1,57.36803471377107,70.16125304077754,80.35873096337261,52.364643
Donetsk,Kramatorskyi,Limanska,Kolodiazi,49.0829,37.881,2023-03-03,2023,3,0,1,46.461937003029846,70.47990328024437,80.29053349141928,53.45561
Donetsk,Kramatorskyi,Limanska,Kolodiazi,49.0829,37.881,2023-03-08,2023,3,0,1,46.461937003029846,70.47990328024437,80.29053349141928,53.45561
Donetsk,Kramatorskyi,Limanska,Kolodiazi,49.0829,37.881,2023-03-15,2023,3,0,1,46.461937003029846,70.47990328024437,80.29053349141928,53.45561
Donetsk,Kramatorskyi,Limanska,Kolodiazi,49.0829,37.881,2023-03-22,2023,3,0,1,46.461937003029846,70.47990328024437,80.29053349141928,53.45561
Donetsk,Kramatorskyi,Limanska,Kolodiazi,49.0829,37.881,2023-03-23,2023,3,0,1,46.461937003029846,70.47990328024437,80.29053349141928,53.45561
Donetsk,Kramatorskyi,Limanska,Kolodiazi,49.0829,37.881,2023-03-26,2023,3,0,1,46.461937003029846,70.47990328024437,80.29053349141928,53.45561
Donetsk,Kramatorskyi,Limanska,Kolodiazi,49.0829,37.881,2023-03-29,2023,3,0,1,46.461937003029846,70.47990328024437,80.29053349141928,53.45561
Donetsk,Kramatorskyi,Limanska,Kolodiazi,49.0829,37.881,2023-03-30,2023,3,0,1,46.461937003029846,70.47990328024437,80.29053349141928,53.45561
Donetsk,Kramatorskyi,Limanska,Kolodiazi,49.0829,37.881,2023-04-01,2023,4,0,1,46.461937003029846,70.47990328024437,80.29053349141928,53.45561
Donetsk,Kramatorskyi,Limanska,Kolodiazi,49.0829,37.881,2023-04-04,2023,4,0,1,46.461937003029846,70.47990328024437,80.29053349141928,53.45561
Donetsk,Kramatorskyi,Limanska,Kolodiazi,49.0829,37.881,2023-04-08,2023,4,0,1,46.461937003029846,70.47990328024437,80.29053349141928,53.45561
Donetsk,Kramatorskyi,Limanska,Kolodiazi,49.0829,37.881,2023-04-09,2023,4,0,1,46.461937003029846,70.47990328024437,80.29053349141928,53.45561
Donetsk,Kramatorskyi,Limanska,Lyman,48.9903,37.8063,2023-01-04,2023,1,0,2,39.0966024221958,81.00236555673327,95.17432998070149,68.66929
Donetsk,Kramatorskyi,Limanska,Lyman,48.9903,37.8063,2023-01-11,2023,1,0,1,39.0966024221958,71.00236555673327,80.24447694472168,54.645683
Donetsk,Kramatorskyi,Limanska,Lyman,48.9903,37.8063,2023-01-16,2023,1,10,1,39.0966024221958,71.16903222339992,81.66231272745536,59.444576
Donetsk,Kramatorskyi,Limanska,Lyman,48.9903,37.8063,2023-01-18,2023,1,0,1,39.0966024221958,71.00236555673327,80.24447694472168,54.645683
Donetsk,Kramatorskyi,Limanska,Lyman,48.9903,37.8063,2023-02-03,2023,2,0,1,39.0966024221958,71.00236555673327,80.24447694472168,54.645683
Donetsk,Kramatorskyi,Limanska,Lyman,48.9903,37.8063,2023-02-09,2023,2,0,1,39.0966024221958,71.00236555673327,80.24447694472168,54.645683
Donetsk,Kramatorskyi,Limanska,Lyman,48.9903,37.8063,2023-02-13,2023,2,0,1,39.0966024221958,71.00236555673327,80.24447694472168,54.644787
Donetsk,Kramatorskyi,Limanska,Lyman,48.9903,37.8063,2023-02-15,2023,2,0,1,39.0966024221958,71.00236555673327,80.24447694472168,54.645683
Donetsk,Kramatorskyi,Limanska,Lyman,48.9903,37.8063,2023-02-16,2023,2,0,1,39.0966024221958,71.00236555673327,80.24447694472168,54.645683
Donetsk,Kramatorskyi,Limanska,Lyman,48.9903,37.8063,2023-02-25,2023,2,0,1,39.0966024221958,71.00236555673327,80.24447694472168,54.645683
Donetsk,Kramatorskyi,Limanska,Lyman,48.9903,37.8063,2023-03-11,2023,3,0,1,39.0966024221958,71.00236555673327,80.24447694472168,54.645683
Donetsk,Kramatorskyi,Limanska,Lyman,48.9903,37.8063,2023-03-26,2023,3,0,1,39.0966024221958,71.00236555673327,80.24447694472168,54.645683
Donetsk,Kramatorskyi,Limanska,Lyman,48.9903,37.8063,2023-04-12,2023,4,158,1,39.0966024221958,73.63569889006659,100.0,63.142307
Donetsk,Kramatorskyi,Limanska,Lyman,48.9903,37.8063,2023-04-26,2023,4,26,1,39.0966024221958,71.4356988900666,83.93084997982922,61.82711
Donetsk,Kramatorskyi,Limanska,Novomykhailivka,49.2001,37.871,2023-01-07,2023,1,0,1,59.21633145117146,70.13404092171905,80.37028864131145,52.667763
Donetsk,Kramatorskyi,Limanska,Novomykhailivka,49.2001,37.871,2023-01-20,2023,1,0,1,59.21633145117146,70.13404092171905,80.37028864131145,52.667763
Donetsk,Kramatorskyi,Limanska,Novomykhailivka,49.2001,37.871,2023-01-27,2023,1,0,1,59.21633145117146,70.13404092171905,80.37028864131145,52.667763
Donetsk,Kramatorskyi,Limanska,Novomykhailivka,49.2001,37.871,2023-01-28,2023,1,0,1,59.21633145117146,70.13404092171905,80.37028864131145,52.667763
Donetsk,Kramatorskyi,Limanska,Novomykhailivka,49.2001,37.871,2023-02-17,2023,2,0,1,59.21633145117146,70.13404092171905,80.37028864131145,52.667763
Donetsk,Kramatorskyi,Limanska,Novomykhailivka,49.2001,37.871,2023-03-24,2023,3,0,1,59.21633145117146,70.13404092171905,80.37028864131145,52.667763
Donetsk,Kramatorskyi,Limanska,Novoselivka,49.0703,37.6943,2023-02-15,2023,2,0,1,45.845978841748256,70.5103926851042,80.2866818122447,53.530113
Donetsk,Kramatorskyi,Limanska,Novoselivka,49.0703,37.6943,2023-03-08,2023,3,0,1,45.845978841748256,70.5103926851042,80.2866818122447,53.530113
Donetsk,Kramatorskyi,Limanska,Oleksandrivka,49.1158,37.5935,2023-02-24,2023,2,0,1,45.04202302462498,70.55312055631425,80.2816545554069,53.589367
Donetsk,Kramatorskyi,Limanska,Stavky,49.0484,37.8349,2023-02-13,2023,2,1,1,43.99567091561191,70.63079946755322,80.41689513631307,55.410854
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-01-01,2023,1,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389633
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-01-02,2023,1,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389633
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-01-10,2023,1,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389477
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-01-11,2023,1,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389477
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-01-16,2023,1,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389477
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-01-17,2023,1,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389633
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-01-18,2023,1,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389477
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-01-21,2023,1,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389477
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-01-24,2023,1,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389477
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-01-29,2023,1,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.38961
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-02-01,2023,2,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389454
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-02-02,2023,2,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.38961
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-02-03,2023,2,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389633
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-02-04,2023,2,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389454
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-02-05,2023,2,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389454
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-02-06,2023,2,0,2,46.60975955967173,80.47286140290653,95.22131088411476,68.688324
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-02-15,2023,2,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389454
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-02-20,2023,2,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389633
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-02-24,2023,2,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389454
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-02-28,2023,2,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389633
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-03-01,2023,3,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389633
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-03-03,2023,3,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389633
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-03-04,2023,3,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389454
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-03-05,2023,3,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389633
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-03-06,2023,3,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389633
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-03-07,2023,3,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389633
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-03-10,2023,3,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389454
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-03-11,2023,3,25,1,46.60975955967173,70.88952806957319,83.83604730496913,61.79471
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-03-13,2023,3,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389633
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-03-15,2023,3,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389633
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-03-17,2023,3,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389633
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-03-19,2023,3,50,1,46.60975955967173,71.30619473623987,87.3806367618033,62.964176
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-03-20,2023,3,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389633
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-03-21,2023,3,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389633
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-03-22,2023,3,26,1,46.60975955967173,70.90619473623987,83.97783088324249,61.83406
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-03-24,2023,3,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389633
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-03-27,2023,3,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389633
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-04-01,2023,4,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389454
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-04-02,2023,4,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389454
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-04-03,2023,4,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389454
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-04-04,2023,4,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389454
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-04-05,2023,4,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389454
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-04-06,2023,4,50,1,46.60975955967173,71.30619473623987,87.3806367618033,62.964176
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-04-07,2023,4,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389454
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-04-16,2023,4,23,1,46.60975955967173,70.85619473623986,83.55248014842239,61.041267
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-04-17,2023,4,20,1,46.60975955967173,70.80619473623987,83.12712941360229,60.94411
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-04-19,2023,4,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389454
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-04-20,2023,4,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389454
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-04-26,2023,4,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389454
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-04-27,2023,4,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389633
Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,2023-04-28,2023,4,0,1,46.60975955967173,70.47286140290653,80.29145784813495,53.389633
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-01-01,2023,1,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.975082
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-01-03,2023,1,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.974712
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-01-04,2023,1,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.975082
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-01-26,2023,1,0,2,37.931361502897154,81.12624248252936,95.16704355369336,68.664665
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-02-01,2023,2,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.974712
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-02-03,2023,2,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.974712
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-02-08,2023,2,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.974712
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-02-09,2023,2,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.974712
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-02-11,2023,2,17,1,37.931361502897154,71.4095758158627,82.64751134836081,60.053837
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-02-15,2023,2,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.974712
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-02-23,2023,2,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.974712
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-02-25,2023,2,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.974712
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-02-26,2023,2,35,1,37.931361502897154,71.7095758158627,85.1996157572814,62.240974
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-02-27,2023,2,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.974712
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-02-28,2023,2,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.974712
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-03-04,2023,3,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.975082
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-03-09,2023,3,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.975082
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-03-13,2023,3,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.975082
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-03-16,2023,3,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.975082
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-03-17,2023,3,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.975082
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-03-20,2023,3,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.975082
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-03-21,2023,3,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.975082
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-03-22,2023,3,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.975082
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-03-30,2023,3,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.975082
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-04-01,2023,4,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.975082
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-04-02,2023,4,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.975082
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-04-03,2023,4,1,1,37.931361502897154,71.14290914919603,80.37897409598693,55.425858
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-04-04,2023,4,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.975082
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-04-05,2023,4,0,2,37.931361502897154,81.12624248252936,95.16704355369336,68.66591
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-04-06,2023,4,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.975082
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-04-07,2023,4,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.975082
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-04-08,2023,4,11,1,37.931361502897154,71.3095758158627,81.7968098787206,59.482544
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-04-09,2023,4,30,1,37.931361502897154,71.62624248252936,84.49069786591457,62.095177
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-04-10,2023,4,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.975082
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-04-11,2023,4,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.975082
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-04-12,2023,4,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.975082
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-04-13,2023,4,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.975082
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-04-14,2023,4,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.975082
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-04-15,2023,4,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.975082
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-04-16,2023,4,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.975082
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-04-17,2023,4,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.974712
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-04-18,2023,4,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.974712
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-04-19,2023,4,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.974712
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-04-20,2023,4,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.974712
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-04-23,2023,4,14,1,37.931361502897154,71.3595758158627,82.2221606135407,59.947746
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-04-24,2023,4,0,1,37.931361502897154,71.12624248252936,80.23719051771356,53.974712
Donetsk,Kramatorskyi,Limanska,Torske,49.0173,37.9613,2023-04-25,2023,4,11,1,37.931361502897154,71.3095758158627,81.7968098787206,59.482544
