admin1,admin2,admin3,location,latitude,longitude,year,month,casualties,num_events,min_distance_to_battlefront,hazard_score,pca_hazard_score,hazard_score_tsne
Dnipropetrovsk,Synelnykivskyi,Synelnykivska,Synelnykove,48.3204,35.5179,2023,4,0,1,137.2754327763014,50.869619815010964,50.01428418189894,42.39215
Dnipropetrovsk,Synelnykivskyi,Velykomykhailivska,Ternove,47.8852,36.534,2023,2,0,1,94.74459307888979,60.87340462841858,80.00974311293925,45.51861
Dnipropetrovsk,Synelnykivskyi,Velykomykhailivska,Velykomykhailivka,47.9751,36.4561,2023,1,0,2,97.8612165710909,61.74194176182038,80.3171283488696,63.246876
Dnipropetrovsk,Synelnykivskyi,Velykomykhailivska,Velykomykhailivka,47.9751,36.4561,2023,2,0,6,97.8612165710909,65.22020263138559,96.54533823002089,75.47831
Dnipropetrovsk,Synelnykivskyi,Velykomykhailivska,Velykomykhailivka,47.9751,36.4561,2023,3,0,4,97.8612165710909,63.48107219660299,80.93123328944525,69.523445
Dnipropetrovsk,Synelnykivskyi,Velykomykhailivska,Velykomykhailivka,47.9751,36.4561,2023,4,0,2,97.8612165710909,61.74194176182038,80.3171283488696,63.246876
Donetsk,Bakhmutskyi,Bakhmutska,Andriivka,48.5008,37.968,2023,1,0,1,10.799647855651644,77.84993944339175,80.00078021007188,55.2449
Donetsk,Bakhmutskyi,Bakhmutska,Bakhmut,48.5956,37.9999,2023,1,872,46,0.0,100.0,100.0,92.14586
Donetsk,Bakhmutskyi,Bakhmutska,Bakhmut,48.5956,37.9999,2023,2,636,37,0.0,100.0,100.0,92.10487
Donetsk,Bakhmutskyi,Bakhmutska,Bakhmut,48.5956,37.9999,2023,3,1363,43,0.0,100.0,100.0,92.19874
Donetsk,Bakhmutskyi,Bakhmutska,Bakhmut,48.5956,37.9999,2023,4,1696,36,0.0,100.0,100.0,92.20774
Donetsk,Bakhmutskyi,Bakhmutska,Berkhivka,48.6469,37.9664,2023,1,0,1,6.213074910177786,87.73164220193824,80.00029049615647,55.503315
Donetsk,Bakhmutskyi,Bakhmutska,Berkhivka,48.6469,37.9664,2023,2,0,13,6.213074910177786,100.0,100.0,84.34185
Donetsk,Bakhmutskyi,Bakhmutska,Berkhivka,48.6469,37.9664,2023,3,0,3,6.213074910177786,89.47077263672085,80.61439543673211,67.6269
Donetsk,Bakhmutskyi,Bakhmutska,Bohdanivka,48.6171,37.8956,2023,2,0,6,8.03269233471316,87.61051137446083,96.53574713033872,77.30927
Donetsk,Bakhmutskyi,Bakhmutska,Bohdanivka,48.6171,37.8956,2023,3,0,26,8.03269233471316,100.0,100.0,98.61766
Donetsk,Bakhmutskyi,Bakhmutska,Bohdanivka,48.6171,37.8956,2023,4,100,20,8.03269233471316,100.0,100.0,91.21373
Donetsk,Bakhmutskyi,Bakhmutska,Ivanivske,48.5722,37.9174,2023,1,0,12,6.602823073148484,100.0,100.0,83.82692
Donetsk,Bakhmutskyi,Bakhmutska,Ivanivske,48.5722,37.9174,2023,2,0,29,6.602823073148484,100.0,100.0,99.53041
Donetsk,Bakhmutskyi,Bakhmutska,Ivanivske,48.5722,37.9174,2023,3,0,30,6.602823073148484,100.0,100.0,99.728226
Donetsk,Bakhmutskyi,Bakhmutska,Ivanivske,48.5722,37.9174,2023,4,0,26,6.602823073148484,100.0,100.0,98.61913
Donetsk,Bakhmutskyi,Bakhmutska,Khromove,48.5973,37.9451,2023,1,0,2,4.0344059910223775,95.14001575838057,80.30711034734077,56.664806
Donetsk,Bakhmutskyi,Bakhmutska,Khromove,48.5973,37.9451,2023,2,0,1,4.0344059910223775,94.27045054098926,80.00005787705295,55.53376
Donetsk,Bakhmutskyi,Bakhmutska,Khromove,48.5973,37.9451,2023,3,0,15,4.0344059910223775,100.0,100.0,85.42644
Donetsk,Bakhmutskyi,Bakhmutska,Khromove,48.5973,37.9451,2023,4,0,21,4.0344059910223775,100.0,100.0,97.239426
Donetsk,Bakhmutskyi,Bakhmutska,Klischiivka,48.5279,37.9582,2023,1,0,31,8.129342380881715,100.0,100.0,99.84219
Donetsk,Bakhmutskyi,Bakhmutska,Klischiivka,48.5279,37.9582,2023,2,0,17,8.129342380881715,100.0,100.0,86.33446
Donetsk,Bakhmutskyi,Bakhmutska,Klischiivka,48.5279,37.9582,2023,3,0,13,8.129342380881715,100.0,100.0,84.34267
Donetsk,Bakhmutskyi,Bakhmutska,Klischiivka,48.5279,37.9582,2023,4,0,7,8.129342380881715,88.26468951816729,96.84280992006833,78.25441
Donetsk,Bakhmutskyi,Bakhmutska,Krasna Hora,48.6586,38.0201,2023,1,0,29,4.387789196108579,100.0,100.0,99.53718
Donetsk,Bakhmutskyi,Bakhmutska,Krasna Hora,48.6586,38.0201,2023,2,0,11,4.387789196108579,100.0,100.0,83.305504
Donetsk,Bakhmutskyi,Bakhmutska,Krasna Hora,48.6586,38.0201,2023,4,0,1,4.387789196108579,93.11073130056519,80.00009560820321,55.53009
Donetsk,Bakhmutskyi,Bakhmutska,Opytne,48.5517,38.0205,2023,1,0,7,5.111327785458751,96.0777432933586,96.84248768301643,78.275795
Donetsk,Bakhmutskyi,Bakhmutska,Opytne,48.5517,38.0205,2023,2,0,4,5.111327785458751,93.46904764118469,80.92133027215297,68.15858
Donetsk,Bakhmutskyi,Bakhmutska,Opytne,48.5517,38.0205,2023,3,0,2,5.111327785458751,91.72991720640208,80.30722533157733,56.69753
Donetsk,Bakhmutskyi,Bakhmutska,Opytne,48.5517,38.0205,2023,4,0,1,5.111327785458751,90.86035198901078,80.0001728612895,55.520947
Donetsk,Bakhmutskyi,Bakhmutska,Yahidne,48.6302,37.9821,2023,1,0,3,4.063796422859233,95.9115584482129,80.61416595568038,67.65162
Donetsk,Bakhmutskyi,Bakhmutska,Yahidne,48.6302,37.9821,2023,2,0,11,4.063796422859233,100.0,100.0,83.305016
Donetsk,Bakhmutskyi,Bakhmutska,Yahidne,48.6302,37.9821,2023,3,0,11,4.063796422859233,100.0,100.0,83.305016
Donetsk,Bakhmutskyi,Bakhmutska,Zelenopillia,48.4715,37.963,2023,2,0,1,14.064225712645626,73.12047784175223,80.00112877298007,54.83214
Donetsk,Bakhmutskyi,Bakhmutska,Zelenopillia,48.4715,37.963,2023,4,0,1,14.064225712645626,73.12047784175223,80.00112877298007,54.83214
Donetsk,Bakhmutskyi,Chasovoiarska,Chasiv Yar,48.5869,37.8324,2023,1,1,11,12.357089068280226,100.0,100.0,83.31358
Donetsk,Bakhmutskyi,Chasovoiarska,Chasiv Yar,48.5869,37.8324,2023,2,0,22,12.357089068280226,100.0,100.0,97.40379
Donetsk,Bakhmutskyi,Chasovoiarska,Chasiv Yar,48.5869,37.8324,2023,3,6,23,12.357089068280226,100.0,100.0,97.65605
Donetsk,Bakhmutskyi,Chasovoiarska,Chasiv Yar,48.5869,37.8324,2023,4,188,27,12.357089068280226,100.0,100.0,91.69517
Donetsk,Bakhmutskyi,Chasovoiarska,Hryhorivka,48.6419,37.8589,2023,3,85,15,11.572745608257957,100.0,100.0,90.856766
Donetsk,Bakhmutskyi,Chasovoiarska,Hryhorivka,48.6419,37.8589,2023,4,85,18,11.572745608257957,100.0,100.0,91.067276
Donetsk,Bakhmutskyi,Siverska,Hryhorivka,48.9259,38.1858,2023,1,20,2,28.350993853967815,64.79268948107794,81.36222477687818,56.098427
Donetsk,Bakhmutskyi,Siverska,Hryhorivka,48.9259,38.1858,2023,2,0,3,28.350993853967815,65.54433017016737,80.61675912899078,67.02746
Donetsk,Bakhmutskyi,Siverska,Hryhorivka,48.9259,38.1858,2023,3,73,10,28.350993853967815,92.06171122020838,100.0,90.42866
Donetsk,Bakhmutskyi,Siverska,Hryhorivka,48.9259,38.1858,2023,4,41,6,28.350993853967815,68.39477110536014,98.69557868211344,76.51822
Donetsk,Bakhmutskyi,Siverska,Serebrianka,48.9211,38.1276,2023,1,50,5,26.815697017129033,68.06541815161793,98.86199543951275,76.49834
Donetsk,Bakhmutskyi,Siverska,Serebrianka,48.9211,38.1276,2023,2,0,9,26.815697017129033,71.24886770042843,97.458910025226,81.982086
Donetsk,Bakhmutskyi,Siverska,Serebrianka,48.9211,38.1276,2023,3,0,6,26.815697017129033,68.64017204825453,96.53775261436255,77.143585
Donetsk,Bakhmutskyi,Siverska,Serebrianka,48.9211,38.1276,2023,4,20,8,26.815697017129033,70.49722701133902,98.2043756731134,81.0761
Donetsk,Bakhmutskyi,Siverska,Siversk,48.8726,38.096,2023,1,0,3,21.15840790771532,68.63529089338428,80.61599116792975,67.23197
Donetsk,Bakhmutskyi,Siverska,Siversk,48.8726,38.096,2023,2,0,8,21.15840790771532,72.98311698034081,97.15125351936885,81.48757
Donetsk,Bakhmutskyi,Siverska,Siversk,48.8726,38.096,2023,3,0,18,21.15840790771532,100.0,100.0,86.70724
Donetsk,Bakhmutskyi,Siverska,Siversk,48.8726,38.096,2023,4,37,11,21.15840790771532,95.8099730098732,100.0,82.90006
Donetsk,Bakhmutskyi,Soledarska,Bakhmutske,48.6642,38.0949,2023,1,0,3,2.9661746389641332,99.77511104699434,80.61404876128103,67.66294
Donetsk,Bakhmutskyi,Soledarska,Berestove,48.7561,38.2518,2023,1,0,15,15.808754509185517,100.0,100.0,85.42385
Donetsk,Bakhmutskyi,Soledarska,Berestove,48.7561,38.2518,2023,2,0,10,15.808754509185517,98.98539497511626,100.0,82.63186
Donetsk,Bakhmutskyi,Soledarska,Berestove,48.7561,38.2518,2023,3,0,3,15.808754509185517,72.89843845337712,80.61541997899565,67.39936
Donetsk,Bakhmutskyi,Soledarska,Berestove,48.7561,38.2518,2023,4,0,5,15.808754509185517,74.63756888815973,96.22952491957129,74.511566
Donetsk,Bakhmutskyi,Soledarska,Bilohorivka,48.7329,38.2154,2023,1,0,24,12.225858156786497,100.0,100.0,97.9591
Donetsk,Bakhmutskyi,Soledarska,Bilohorivka,48.7329,38.2154,2023,2,0,15,12.225858156786497,100.0,100.0,85.42512
Donetsk,Bakhmutskyi,Soledarska,Bilohorivka,48.7329,38.2154,2023,3,0,6,12.225858156786497,79.94077841930641,96.53619483970192,77.28598
Donetsk,Bakhmutskyi,Soledarska,Bilohorivka,48.7329,38.2154,2023,4,0,1,12.225858156786497,75.5929523323499,80.00093248826282,55.07648
Donetsk,Bakhmutskyi,Soledarska,Blahodatne,48.6919,38.0131,2023,1,21,12,4.049151070874234,100.0,100.0,83.002975
Donetsk,Bakhmutskyi,Soledarska,Blahodatne,48.6919,38.0131,2023,2,0,3,4.049151070874234,95.9603673954751,80.61416439197852,67.65179
Donetsk,Bakhmutskyi,Soledarska,Bondarne,48.744,37.9277,2023,3,0,2,12.229515809988992,76.45713323009666,80.30798534908268,57.174553
Donetsk,Bakhmutskyi,Soledarska,Dubovo-Vasylivka,48.6497,37.9306,2023,2,0,16,7.882469339390158,100.0,100.0,85.88716
Donetsk,Bakhmutskyi,Soledarska,Dubovo-Vasylivka,48.6497,37.9306,2023,3,0,14,7.882469339390158,100.0,100.0,84.96315
Donetsk,Bakhmutskyi,Soledarska,Dubovo-Vasylivka,48.6497,37.9306,2023,4,0,2,7.882469339390158,84.47118608402005,80.30752120969737,56.825592
Donetsk,Bakhmutskyi,Soledarska,Dvorichchia,48.7001,38.0265,2023,1,0,1,3.492339864545529,96.13097007443369,80.0,55.538868
Donetsk,Bakhmutskyi,Soledarska,Fedorivka,48.7672,38.0457,2023,2,0,19,9.455569421158842,100.0,100.0,86.83562
Donetsk,Bakhmutskyi,Soledarska,Fedorivka,48.7672,38.0457,2023,3,0,15,9.455569421158842,100.0,100.0,85.426155
Donetsk,Bakhmutskyi,Soledarska,Fedorivka,48.7672,38.0457,2023,4,0,1,9.455569421158842,80.29272317484819,80.00063670119921,55.37155
Donetsk,Bakhmutskyi,Soledarska,Krasnopolivka,48.732,38.0475,2023,1,0,10,5.595460340575218,100.0,100.0,82.66377
Donetsk,Bakhmutskyi,Soledarska,Krasnopolivka,48.732,38.0475,2023,2,0,1,5.595460340575218,89.44298682627014,80.00022455270529,55.513985
Donetsk,Bakhmutskyi,Soledarska,Minkivka,48.7002,37.8513,2023,3,0,17,15.921826816497026,100.0,100.0,86.3447
Donetsk,Bakhmutskyi,Soledarska,Minkivka,48.7002,37.8513,2023,4,0,13,15.921826816497026,100.0,100.0,84.34545
Donetsk,Bakhmutskyi,Soledarska,Mykolaivka,48.744,38.0521,2023,1,0,2,6.834004879413522,86.98398909286425,80.30740926388467,56.769085
Donetsk,Bakhmutskyi,Soledarska,Mykolaivka,48.744,38.0521,2023,2,90,10,6.834004879413522,100.0,100.0,90.47324
Donetsk,Bakhmutskyi,Soledarska,Nykyforivka,48.7706,37.8991,2023,1,0,1,15.663941018933675,71.30940153075271,80.00129957650931,54.51976
Donetsk,Bakhmutskyi,Soledarska,Nykyforivka,48.7706,37.8991,2023,3,0,2,15.663941018933675,72.178966748144,80.30835204679713,57.44841
Donetsk,Bakhmutskyi,Soledarska,Nykyforivka,48.7706,37.8991,2023,4,0,3,15.663941018933675,73.04853196553532,80.61540451708495,67.40364
Donetsk,Bakhmutskyi,Soledarska,Orikhovo-Vasylivka,48.6801,37.8802,2023,2,0,11,12.870305024998983,100.0,100.0,83.31857
Donetsk,Bakhmutskyi,Soledarska,Orikhovo-Vasylivka,48.6801,37.8802,2023,3,0,31,12.870305024998983,100.0,100.0,99.8424
Donetsk,Bakhmutskyi,Soledarska,Orikhovo-Vasylivka,48.6801,37.8802,2023,4,0,28,12.870305024998983,100.0,100.0,99.29716
Donetsk,Bakhmutskyi,Soledarska,Paraskoviivka,48.6605,37.9982,2023,1,3,22,5.632740756401446,100.0,100.0,97.42151
Donetsk,Bakhmutskyi,Soledarska,Paraskoviivka,48.6605,37.9982,2023,2,116,20,5.632740756401446,100.0,100.0,91.271126
Donetsk,Bakhmutskyi,Soledarska,Paraskoviivka,48.6605,37.9982,2023,3,0,4,5.632740756401446,91.94535788891801,80.92138594404364,68.16157
Donetsk,Bakhmutskyi,Soledarska,Pidhorodne,48.6346,38.0303,2023,1,0,11,4.878561691902128,100.0,100.0,83.30515
Donetsk,Bakhmutskyi,Soledarska,Pryvillya,48.7249,37.8691,2023,4,0,1,15.220386213360559,71.78288873764754,80.0012522176287,54.61248
Donetsk,Bakhmutskyi,Soledarska,Rozdolivka,48.7545,38.0814,2023,1,0,23,7.9901880716657265,100.0,100.0,97.66352
Donetsk,Bakhmutskyi,Soledarska,Rozdolivka,48.7545,38.0814,2023,2,0,21,7.9901880716657265,100.0,100.0,97.2328
Donetsk,Bakhmutskyi,Soledarska,Rozdolivka,48.7545,38.0814,2023,3,0,14,7.9901880716657265,100.0,100.0,84.96242
Donetsk,Bakhmutskyi,Soledarska,Rozdolivka,48.7545,38.0814,2023,4,0,9,7.9901880716657265,90.3145898985601,97.45690000297084,82.09208
Donetsk,Bakhmutskyi,Soledarska,Sakko i Vancetti,48.7471,38.0308,2023,1,0,3,7.567392059705956,86.06838964737756,80.61454003880469,67.607216
Donetsk,Bakhmutskyi,Soledarska,Sakko i Vancetti,48.7471,38.0308,2023,2,0,1,7.567392059705956,84.32925921259495,80.00043509822905,55.469578
Donetsk,Bakhmutskyi,Soledarska,Sakko i Vancetti,48.7471,38.0308,2023,4,0,1,7.567392059705956,84.32925921259495,80.00043509822905,55.469578
Donetsk,Bakhmutskyi,Soledarska,Sil,48.7155,38.0341,2023,1,130,14,4.3062617688646645,100.0,100.0,90.97586
Donetsk,Bakhmutskyi,Soledarska,Soledar,48.6969,38.0611,2023,1,250,28,1.5671222117028858,100.0,100.0,91.79699
Donetsk,Bakhmutskyi,Soledarska,Soledar,48.6969,38.0611,2023,2,0,4,1.5671222117028858,100.0,80.92095185305679,68.13756
Donetsk,Bakhmutskyi,Soledarska,Soledar,48.6969,38.0611,2023,3,0,2,1.5671222117028858,100.0,80.30684691248115,56.61029
Donetsk,Bakhmutskyi,Soledarska,Soledar,48.6969,38.0611,2023,4,0,2,1.5671222117028858,100.0,80.30684691248115,56.6103
Donetsk,Bakhmutskyi,Soledarska,Spirne,48.8082,38.2588,2023,1,0,29,19.780675413612304,100.0,100.0,99.50014
Donetsk,Bakhmutskyi,Soledarska,Spirne,48.8082,38.2588,2023,2,39,26,19.780675413612304,100.0,100.0,93.03161
Donetsk,Bakhmutskyi,Soledarska,Spirne,48.8082,38.2588,2023,3,0,28,19.780675413612304,100.0,100.0,99.289246
Donetsk,Bakhmutskyi,Soledarska,Spirne,48.8082,38.2588,2023,4,0,28,19.780675413612304,100.0,100.0,99.289246
Donetsk,Bakhmutskyi,Soledarska,Vasylivka,48.7262,38.2577,2023,2,0,5,14.80547099778177,75.72348518279797,96.22941779778287,74.49691
Donetsk,Bakhmutskyi,Soledarska,Vasyukivka,48.74,37.9954,2023,1,0,5,8.192531360758416,86.38586208135862,96.22871172625615,74.41338
Donetsk,Bakhmutskyi,Soledarska,Vasyukivka,48.74,37.9954,2023,2,0,23,8.192531360758416,100.0,100.0,97.66312
Donetsk,Bakhmutskyi,Soledarska,Vasyukivka,48.74,37.9954,2023,3,0,23,8.192531360758416,100.0,100.0,97.66339
Donetsk,Bakhmutskyi,Soledarska,Vasyukivka,48.74,37.9954,2023,4,0,27,8.192531360758416,100.0,100.0,98.99078
Donetsk,Bakhmutskyi,Soledarska,Vesele,48.7455,38.1514,2023,1,0,19,9.297983602513417,100.0,100.0,86.83525
Donetsk,Bakhmutskyi,Soledarska,Vesele,48.7455,38.1514,2023,2,0,19,9.297983602513417,100.0,100.0,86.83525
Donetsk,Bakhmutskyi,Soledarska,Vesele,48.7455,38.1514,2023,3,0,7,9.297983602513417,85.81862032694563,96.84293469729856,78.24562
Donetsk,Bakhmutskyi,Soledarska,Vesele,48.7455,38.1514,2023,4,0,1,9.297983602513417,80.6012290225978,80.00061987557163,55.38339
Donetsk,Bakhmutskyi,Soledarska,Volodymyrivka,48.6651,38.2005,2023,1,0,1,10.030728273378491,79.20710252729546,80.00069811160233,55.32238
Donetsk,Bakhmutskyi,Soledarska,Volodymyrivka,48.6651,38.2005,2023,2,1,2,10.030728273378491,80.08256397110186,80.36037648779892,56.99647
Donetsk,Bakhmutskyi,Soledarska,Volodymyrivka,48.6651,38.2005,2023,4,0,4,10.030728273378491,81.81579817946937,80.92185552246579,68.19974
Donetsk,Bakhmutskyi,Soledarska,Vyimka,48.8043,38.1474,2023,1,0,10,14.698317695215742,100.0,100.0,82.635895
Donetsk,Bakhmutskyi,Soledarska,Vyimka,48.8043,38.1474,2023,2,0,10,14.698317695215742,100.0,100.0,82.63585
Donetsk,Bakhmutskyi,Soledarska,Vyimka,48.8043,38.1474,2023,3,0,7,14.698317695215742,77.58516496748408,96.8435112974714,78.20292
Donetsk,Bakhmutskyi,Soledarska,Yakovlivka,48.7065,38.1486,2023,1,0,5,6.541325730475902,90.34246789248846,96.22853542504303,74.39389
Donetsk,Bakhmutskyi,Soledarska,Yakovlivka,48.7065,38.1486,2023,2,0,2,6.541325730475902,87.73377224031455,80.30737801417956,56.75531
Donetsk,Bakhmutskyi,Soledarska,Yakovlivka,48.7065,38.1486,2023,4,0,2,6.541325730475902,87.73377224031455,80.30737801417956,56.75531
Donetsk,Bakhmutskyi,Soledarska,Zaliznianske,48.7007,37.9458,2023,2,3,17,9.082588502852108,100.0,100.0,86.33391
Donetsk,Bakhmutskyi,Soledarska,Zaliznianske,48.7007,37.9458,2023,3,50,20,9.082588502852108,100.0,100.0,93.11348
Donetsk,Bakhmutskyi,Soledarska,Zaliznianske,48.7007,37.9458,2023,4,0,5,9.082588502852108,84.50911056057994,96.2288067587288,74.423355
Donetsk,Bakhmutskyi,Svitlodarska,Myronivskyi,48.4621,38.2753,2023,1,1,1,25.132321048206595,64.92576123383202,80.0549364327533,52.94727
Donetsk,Bakhmutskyi,Svitlodarska,Myronivskyi,48.4621,38.2753,2023,2,0,1,25.132321048206595,64.91986500741693,80.00231052684452,52.96653
Donetsk,Bakhmutskyi,Svitlodarska,Svitlodarsk,48.438,38.2235,2023,2,0,2,24.0487299120118,66.25297847728433,80.30924730080214,58.056026
Donetsk,Bakhmutskyi,Svitlodarska,Vozdvyzhenka,48.4977,38.29,2023,2,0,1,23.969454206707823,65.41933932366396,80.00218636615183,53.15747
Donetsk,Bakhmutskyi,Svitlodarska,Zaitseve,48.4292,38.0094,2023,1,0,5,18.516064238550694,72.19706506461102,96.22981398229058,74.55132
Donetsk,Bakhmutskyi,Svitlodarska,Zaitseve,48.4292,38.0094,2023,2,0,7,18.516064238550694,73.93619549939363,96.84391892286622,78.169914
Donetsk,Bakhmutskyi,Svitlodarska,Zaitseve,48.4292,38.0094,2023,3,0,3,18.516064238550694,70.45793462982842,80.61570904171494,67.31135
Donetsk,Bakhmutskyi,Svitlodarska,Zaitseve,48.4292,38.0094,2023,4,0,1,18.516064238550694,68.7188041950458,80.00160410113929,54.071945
Donetsk,Bakhmutskyi,Toretska,Dyliivka,48.4262,37.8761,2023,1,0,5,20.927921885222656,70.51493907296039,96.23007149923528,74.590164
Donetsk,Bakhmutskyi,Toretska,Dyliivka,48.4262,37.8761,2023,2,0,5,20.927921885222656,70.51493907296039,96.23007149923528,74.59018
Donetsk,Bakhmutskyi,Toretska,Dyliivka,48.4262,37.8761,2023,3,0,6,20.927921885222656,71.3845042903517,96.5371239695231,77.22404
Donetsk,Bakhmutskyi,Toretska,Dyliivka,48.4262,37.8761,2023,4,0,2,20.927921885222656,67.90624342078648,80.30891408837182,57.866497
Donetsk,Bakhmutskyi,Toretska,Kurdiumivka,48.4684,37.9567,2023,1,0,21,14.497279303033526,100.0,100.0,97.21964
Donetsk,Bakhmutskyi,Toretska,Kurdiumivka,48.4684,37.9567,2023,2,0,21,14.497279303033526,100.0,100.0,97.21964
Donetsk,Bakhmutskyi,Toretska,Kurdiumivka,48.4684,37.9567,2023,3,0,18,14.497279303033526,100.0,100.0,86.670616
Donetsk,Bakhmutskyi,Toretska,Kurdiumivka,48.4684,37.9567,2023,4,0,8,14.497279303033526,78.68822755129948,97.15054230264803,81.50288
Donetsk,Bakhmutskyi,Toretska,Nelipivka,48.3515,37.837,2023,1,0,1,24.454355828461072,65.2039835529535,80.00223813968178,53.083427
Donetsk,Bakhmutskyi,Toretska,Nelipivka,48.3515,37.837,2023,2,0,2,24.454355828461072,66.0735487703448,80.3092906099696,58.080788
Donetsk,Bakhmutskyi,Toretska,Nelipivka,48.3515,37.837,2023,4,0,3,24.454355828461072,66.94311398773611,80.61634308025742,67.13818
Donetsk,Bakhmutskyi,Toretska,New York,48.3319,37.8358,2023,1,0,16,22.334708603471803,99.27083652392771,100.0,85.88885
Donetsk,Bakhmutskyi,Toretska,New York,48.3319,37.8358,2023,2,0,15,22.334708603471803,98.4012713065364,100.0,85.419174
Donetsk,Bakhmutskyi,Toretska,New York,48.3319,37.8358,2023,3,0,18,22.334708603471803,100.0,100.0,86.71335
Donetsk,Bakhmutskyi,Toretska,New York,48.3319,37.8358,2023,4,0,18,22.334708603471803,100.0,100.0,86.71335
Donetsk,Bakhmutskyi,Toretska,Petrivka,48.3864,37.7858,2023,2,0,1,27.594840909799114,64.03578669630225,80.00257345305492,52.488083
Donetsk,Bakhmutskyi,Toretska,Pivdenne,48.3564,37.9269,2023,2,0,3,27.136715364911666,65.92334376801801,80.61662947901456,67.06193
Donetsk,Bakhmutskyi,Toretska,Pivdenne,48.3564,37.9269,2023,3,1,2,27.136715364911666,65.0596747770418,80.3622029146355,58.262115
Donetsk,Bakhmutskyi,Toretska,Pivdenne,48.3564,37.9269,2023,4,0,5,27.136715364911666,67.66247420280062,96.2307344195902,74.69949
Donetsk,Bakhmutskyi,Toretska,Pivnichne,48.3982,37.9175,2023,1,0,11,22.77413755248052,94.69267144508868,100.0,83.34842
Donetsk,Bakhmutskyi,Toretska,Pivnichne,48.3982,37.9175,2023,2,0,7,22.77413755248052,71.21441057552346,96.84437356248047,78.127525
Donetsk,Bakhmutskyi,Toretska,Pivnichne,48.3982,37.9175,2023,3,1,12,22.77413755248052,95.56813288889508,100.0,83.886566
Donetsk,Bakhmutskyi,Toretska,Pivnichne,48.3982,37.9175,2023,4,0,12,22.77413755248052,95.56223666247999,100.0,83.88834
Donetsk,Bakhmutskyi,Toretska,Scherbynivka,48.3943,37.7901,2023,2,25,1,27.20332226077839,64.30961451527588,81.3181792978564,56.066048
Donetsk,Bakhmutskyi,Toretska,Scherbynivka,48.3943,37.7901,2023,4,0,2,27.20332226077839,65.03177407228982,80.30958412042521,58.256077
Donetsk,Bakhmutskyi,Toretska,Shumy,48.3802,37.9339,2023,3,0,2,24.440288386212686,66.07965047907192,80.30928910797185,58.079918
Donetsk,Bakhmutskyi,Toretska,Shumy,48.3802,37.9339,2023,4,0,4,24.440288386212686,67.81878091385451,80.9233940485475,68.47434
Donetsk,Bakhmutskyi,Toretska,Toretsk,48.3934,37.8453,2023,1,0,8,25.20503055452883,70.97747880336344,97.1516855821408,81.47416
Donetsk,Bakhmutskyi,Toretska,Toretsk,48.3934,37.8453,2023,2,1,7,25.20503055452883,70.11380981238723,96.89725901776174,78.09745
Donetsk,Bakhmutskyi,Toretska,Toretsk,48.3934,37.8453,2023,3,1,13,25.20503055452883,95.33120111673504,100.0,84.35543
Donetsk,Bakhmutskyi,Toretska,Toretsk,48.3934,37.8453,2023,4,2,14,25.20503055452883,96.20666256054146,100.0,84.90327
Donetsk,Bakhmutskyi,Toretska,Zalizne,48.3718,37.8884,2023,1,0,10,26.20722794003399,92.3331651922838,100.0,82.576904
Donetsk,Bakhmutskyi,Toretska,Zalizne,48.3718,37.8884,2023,2,0,7,26.20722794003399,69.72446954010988,96.84474011767443,78.085625
Donetsk,Bakhmutskyi,Toretska,Zalizne,48.3718,37.8884,2023,3,0,10,26.20722794003399,92.3331651922838,100.0,82.57696
Donetsk,Bakhmutskyi,Toretska,Zalizne,48.3718,37.8884,2023,4,0,12,26.20722794003399,94.07229562706641,100.0,83.89903
Donetsk,Bakhmutskyi,Zvanivska,Ivano-Darivka,48.8138,38.1948,2023,1,0,1,17.28518177681368,69.74693065248205,80.00147267833692,54.24729
Donetsk,Bakhmutskyi,Zvanivska,Ivano-Darivka,48.8138,38.1948,2023,2,0,1,17.28518177681368,69.74693065248205,80.00147267833692,54.24729
Donetsk,Bakhmutskyi,Zvanivska,Pereizne,48.7717,38.0635,2023,2,0,2,9.832433434863217,80.44392083037779,80.30772940971151,56.95552
Donetsk,Bakhmutskyi,Zvanivska,Pereizne,48.7717,38.0635,2023,3,0,2,9.832433434863217,80.44392083037779,80.30772940971151,56.955975
Donetsk,Bakhmutskyi,Zvanivska,Pereizne,48.7717,38.0635,2023,4,0,2,9.832433434863217,80.44392083037779,80.30772940971151,56.955982
